,location_name,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,open_hours,category_tags,raw_visit_counts,raw_visitor_counts,visits_by_day,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,distance_from_home,median_dwell,bucketed_dwell_times,popularity_by_hour,popularity_by_day,device_type,normalized_visits_by_state_scaling,normalized_visits_by_total_visits,normalized_visits_by_total_visitors,normalized_visits_by_region_naics_visits,normalized_visits_by_region_naics_visitors,tier1,normalized_tier1,tier2,normalized_tier2,weekly_minutes_open,weekly_days_open,geometry,dist_to_charger
1352,Vintage Treasures,,Used Merchandise Stores,Used Merchandise Stores,453310.0,41.708828,-111.818162,37 N Main St,Providence,UT,84332,"{'Mon': [['10:30', '18:00']], 'Tue': [['10:30', '18:00']], 'Wed': [['10:30', '18:00']], 'Thu': [['10:30', '18:00']], 'Fri': [['10:30', '19:00']], 'Sat': [['10:30', '19:00']], 'Sun': []}",Antiques,114,27,"[10,0,0,4,5,4,1,6,3,0,9,3,4,4,4,0,1,5,3,9,6,9,0,0,6,5,5,2,5,1]",490050011013,"{""490050012012"":6,""490050014013"":4,""490050011013"":4,""490050001013"":4,""490050014011"":4}","{""490050012013"":5,""490050003003"":4,""490050011013"":4,""490050012012"":4,""490050001013"":4,""490050014021"":4}",2928.0,39.0,"{'<5': 3, '5-10': 21, '11-20': 10, '21-60': 31, '61-120': 11, '121-240': 24, '>240': 14}","[1,1,1,1,1,1,1,1,7,14,26,32,28,28,45,40,29,26,4,8,5,3,1,1]","{""Monday"":24,""Tuesday"":16,""Wednesday"":22,""Thursday"":13,""Friday"":34,""Saturday"":4,""Sunday"":1}","{""android"":20,""ios"":7}",1046.012738961402,7.385341599905986e-06,5.728271182298199e-06,0.0023870846158678,0.0036184732582129,49,449.6019667465675,80,734.0440273413346,2820.0,6.0,POINT (-111.818162 41.708827999999976),5847.220671205626
1353,Bridgerland Storage,,Lessors of Real Estate,Lessors of Miniwarehouses and Self-Storage Units,531130.0,41.759824,-111.847243,575 W 1530 N,Logan,UT,84341,,,210,63,"[10,9,6,7,5,10,8,9,12,12,10,4,5,6,10,10,4,4,1,7,3,11,14,10,7,2,4,6,4,0]",490050005021,"{""490050005021"":12,""490050014022"":8,""040138154001"":5,""490351135361"":5,""160419701003"":4,""490490015013"":4,""490039602002"":4,""490050007012"":4,""490050010011"":4,""490111254062"":4,""490039603006"":4,""490050001012"":4}","{""490050005021"":13,""490050003003"":5,""490050001011"":4,""490050006001"":4,""490050012022"":4,""040138154001"":4,""490050014022"":4,""490490101121"":4}",8932.0,107.0,"{'<5': 5, '5-10': 21, '11-20': 18, '21-60': 36, '61-120': 35, '121-240': 52, '>240': 43}","[34,32,30,30,27,27,28,25,26,22,19,24,37,41,46,39,44,51,56,58,56,51,40,37]","{""Monday"":28,""Tuesday"":12,""Wednesday"":26,""Thursday"":23,""Friday"":44,""Saturday"":45,""Sunday"":32}","{""android"":29,""ios"":34}",1926.8655717710035,1.3604576631405763e-05,1.3365966092029133e-05,0.00032057691632484515,0.0006466353407768246,130,1192.8215444296688,166,1523.1413567332695,,,POINT (-111.847243 41.759823999999995),5202.279883284445
1354,Don's Auto & Marine,,Amusement Parks and Arcades,Amusement and Theme Parks,713110.0,41.852038,-111.831278,740 N Main St,Smithfield,UT,84335,"{'Mon': [['9:00', '18:00']], 'Tue': [['9:00', '18:00']], 'Wed': [['9:00', '18:00']], 'Thu': [['9:00', '18:00']], 'Fri': [['9:00', '18:00']], 'Sat': [], 'Sun': []}",Boats,139,31,"[7,1,1,5,8,5,11,7,2,4,3,5,4,5,3,1,0,4,5,6,7,3,2,3,4,10,4,6,11,2]",490050002023,"{""490050004032"":6,""490050013001"":4,""490490101051"":4,""490050002023"":4,""490050012022"":4,""490050002021"":4}","{""490050002023"":9,""490050004021"":4,""490050004032"":4,""490050013001"":4}",11927.0,101.0,"{'<5': 0, '5-10': 23, '11-20': 6, '21-60': 26, '61-120': 19, '121-240': 17, '>240': 48}","[3,2,3,2,0,0,2,43,51,52,51,54,56,58,55,52,29,20,13,14,12,9,8,10]","{""Monday"":16,""Tuesday"":28,""Wednesday"":19,""Thursday"":29,""Friday"":31,""Saturday"":8,""Sunday"":8}","{""android"":20,""ios"":10}",1275.401497505569,9.004934056025719e-06,6.576903950046081e-06,0.002215139442231,0.0044016593305677,84,770.7462287084014,110,1009.3105375943352,2700.0,5.0,POINT (-111.83127800000001 41.852038),32904.08955150022
1355,Creative Communication Inc,,Other Miscellaneous Manufacturing,,3399.0,41.759422,-111.838573,1488 N 200 W,Logan,UT,84341,,,20,17,"[1,0,0,0,0,0,1,1,0,1,3,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0]",490050005021,"{""490050014011"":5,""490050010023"":4}","{""490050005022"":4,""490039603004"":4,""490351128163"":4,""490050003003"":4}",6601.0,9.5,"{'<5': 0, '5-10': 13, '11-20': 3, '21-60': 1, '61-120': 3, '121-240': 0, '>240': 0}","[0,0,0,0,0,0,0,0,1,1,4,3,7,5,2,2,3,2,0,0,0,0,0,0]","{""Monday"":5,""Tuesday"":3,""Wednesday"":1,""Thursday"":4,""Friday"":4,""Saturday"":1,""Sunday"":2}","{""android"":13,""ios"":6}",183.5110068353337,1.295673964895787e-06,3.606689262928496e-06,0.00012791567798507223,0.00045967500976809393,3,27.52665102530005,4,36.702201367066735,,,POINT (-111.838573 41.759422),2888.6855867403187
1356,Arctic Circle,Arctic Circle,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,41.714342,-111.836677,930 S State Highway 89,Logan,UT,84321,,"Counter Service,Ice Cream Shop,Lunch,Fast Food,Dinner,Burgers",1055,614,"[17,31,6,39,30,47,41,42,36,9,31,37,40,49,33,32,1,51,40,48,49,55,41,9,47,52,51,45,29,17]",490050011011,"{""490050012022"":27,""490050014011"":24,""490050012021"":19,""490050013002"":18,""490050003004"":18,""490050012011"":17,""490050012013"":15,""490050014012"":15,""490050011022"":13,""490050011011"":12,""490050011012"":11,""490050012012"":10,""490050010011"":10,""490050013003"":10,""490050008002"":10,""490050011013"":10,""490050013001"":9,""490050010023"":9,""490050014013"":9,""490050015001"":9,""490050010012"":8,""490050011023"":8,""490050009001"":7,""490050014021"":7,""490050015002"":7,""490050009002"":7,""490050004011"":6,""490050006006"":6,""490050002022"":6,""490050014022"":6,""490050003003"":6,""490050008003"":5,""490050002023"":5,""490050005021"":5,""490050004021"":5,""490050014023"":5,""410333606004"":4,""160419702001"":4,""160419701005"":4,""490351129141"":4,""490532708011"":4,""490050008001"":4,""160419701002"":4,""160079501001"":4,""490490102201"":4,""490050005022"":4,""490050004032"":4,""490351130103"":4,""490050004031"":4,""490039608023"":4,""490050001012"":4,""490039603005"":4,""221139507004"":4,""490050004022"":4,""490050001022"":4,""490050001011"":4,""160679702004"":4,""490050003001"":4,""490111257011"":4,""490039602001"":4,""490050001013"":4,""271711007024"":4,""490050005014"":4,""490050005013"":4,""490490016021"":4,""490050005012"":4,""490050002011"":4,""490111261042"":4,""490050007022"":4,""490050003002"":4,""490339501002"":4,""490059801001"":4,""490039601002"":4,""490111254062"":4,""490050006002"":4,""490050010022"":4,""160079502001"":4,""490039608013"":4,""490050010024"":4,""560239780002"":4,""490050004034"":4}","{""490050012022"":36,""490050014011"":26,""490050011011"":20,""490050003004"":20,""490050003003"":17,""490050013002"":16,""490050014021"":15,""490050012011"":14,""490050011012"":13,""490050011022"":12,""490050012021"":12,""490050010024"":11,""490050010023"":11,""490050012013"":11,""490050005012"":10,""490050014012"":10,""490050013003"":10,""490050014013"":10,""490050004011"":10,""490050012012"":9,""490050011013"":9,""490050010011"":8,""490050013001"":8,""490050005021"":8,""490050015002"":8,""490050005022"":7,""490050007022"":7,""490050014022"":7,""490050011023"":6,""490050004021"":6,""490050015001"":6,""490050008003"":6,""490050003001"":5,""490050004034"":5,""490339501001"":5,""490050010022"":5,""490050002022"":5,""490050014023"":5,""490050003002"":4,""490050006003"":4,""490490031041"":4,""490050009001"":4,""560379709014"":4,""490039605002"":4,""490111257021"":4,""490111257011"":4,""490050005011"":4,""490050004012"":4,""490050006006"":4,""490050002011"":4,""490111254051"":4,""490451310024"":4,""490111251031"":4,""490050006001"":4,""410333606004"":4,""490050002023"":4,""160079502001"":4,""490050007012"":4,""490039607021"":4,""160079502003"":4,""490050001013"":4,""490339501002"":4,""490050006002"":4,""160319501003"":4,""040120205023"":4,""490050010012"":4,""490039607013"":4,""490039603004"":4,""490050009002"":4,""490351130101"":4,""490050008002"":4,""560399678001"":4,""490351143004"":4,""490050001011"":4,""515309306001"":4,""490050010021"":4,""490050004031"":4,""160050008001"":4,""490351135054"":4,""160479601002"":4,""170898507012"":4,""160419702001"":4,""490050005014"":4,""490050011021"":4}",7297.0,21.0,"{'<5': 22, '5-10': 346, '11-20': 156, '21-60': 350, '61-120': 150, '121-240': 30, '>240': 1}","[9,2,0,0,17,48,45,31,49,69,59,84,126,125,109,81,99,104,90,137,146,115,56,22]","{""Monday"":168,""Tuesday"":159,""Wednesday"":186,""Thursday"":184,""Friday"":176,""Saturday"":157,""Sunday"":25}","{""android"":292,""ios"":321}",9680.205610563851,6.834680164825277e-05,0.00013026512984929978,0.0005862075096793695,0.0008555513115885439,181,1660.7746118597697,531,4872.217231478109,,,POINT (-111.836677 41.714342000000016),2575.3046670478934
1357,Sailor Jim's Electric Tattoo,,Personal Care Services,Other Personal Care Services,812199.0,41.732945,-111.837884,85 N 100 W,Logan,UT,84321,"{'Mon': [], 'Tue': [['12:00', '20:00']], 'Wed': [['12:00', '20:00']], 'Thu': [['12:00', '20:00']], 'Fri': [['12:00', '20:00']], 'Sat': [['12:00', '20:00']], 'Sun': []}",Tattoo,14,13,"[1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,2,1,0,1,1,1]",490050010021,"{""160419701003"":4,""490050009002"":4,""490050003004"":4}","{""490050010021"":4}",3769.0,85.5,"{'<5': 0, '5-10': 3, '11-20': 2, '21-60': 1, '61-120': 4, '121-240': 3, '>240': 1}","[0,0,0,0,0,0,0,0,0,0,1,0,1,5,6,4,3,4,2,2,2,2,1,1]","{""Monday"":4,""Tuesday"":1,""Wednesday"":0,""Thursday"":3,""Friday"":2,""Saturday"":2,""Sunday"":2}","{""android"":6,""ios"":4}",128.45770478473358,9.069717754270508e-07,2.7580564951806147e-06,0.0003279226102639777,0.0006524069155133044,8,73.40440273413347,9,82.57995307590015,2400.0,5.0,POINT (-111.837884 41.732944999999994),869.196086407873
1358,Isom Casey N MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,41.753109,-111.821006,1350 N 500 E,Logan,UT,84341,,,524,349,"[15,14,24,17,33,29,16,11,9,15,10,24,31,16,11,21,12,25,19,25,22,13,13,16,28,18,18,17,2,0]",490050006004,"{""490050006001"":117,""490050006004"":58,""490050006003"":17,""490050009001"":10,""490050006006"":10,""490050006002"":8,""490050004012"":8,""490050006005"":7,""490050004011"":7,""160050016012"":4,""490050008004"":4,""490050005021"":4,""490050008001"":4,""490039603002"":4,""490050010022"":4,""160830013005"":4,""490050005011"":4,""490050007012"":4,""490050012021"":4,""490050005014"":4,""490050002022"":4,""490050014011"":4,""490050010023"":4,""490050004022"":4,""490111254033"":4,""490050012013"":4,""160079502002"":4,""160419701002"":4,""490050007022"":4,""490039605002"":4,""490050003004"":4,""490050010024"":4}","{""490050006001"":85,""490050006004"":30,""490050009001"":11,""490050004011"":9,""490050006005"":9,""490050006002"":8,""490050006003"":8,""490050012022"":7,""490050004012"":7,""490050006006"":5,""490351131071"":4,""490351113051"":4,""490050010022"":4,""490050004022"":4,""490572108003"":4,""490050012012"":4,""490111264041"":4,""490050014011"":4,""490050007022"":4,""490111252002"":4,""160419702003"":4,""490050007012"":4,""490532706003"":4,""490050005021"":4,""490050010021"":4,""490532708022"":4,""490050008003"":4,""160419701004"":4,""490050010023"":4,""490050009003"":4,""490050008001"":4,""160419701002"":4}",345.0,23.0,"{'<5': 13, '5-10': 145, '11-20': 82, '21-60': 139, '61-120': 68, '121-240': 37, '>240': 40}","[55,49,31,34,24,2,1,1,1,13,7,7,5,4,4,2,1,0,114,113,139,142,167,110]","{""Monday"":80,""Tuesday"":94,""Wednesday"":103,""Thursday"":71,""Friday"":52,""Saturday"":57,""Sunday"":67}","{""android"":304,""ios"":43}",4807.988379085742,3.394665788026962e-05,7.404320898600265e-05,0.0082233486605671,0.0153431717029749,145,1330.454799556169,284,2605.856297061738,,,POINT (-111.821006 41.753109),2145.0222505900647
1359,Scissor Wizard Barber Salon,,Personal Care Services,"Hair, Nail, and Skin Care Services",81211.0,41.63408,-111.85714,66 W Main St,Hyrum,UT,84319,,Barber,12,9,"[4,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0]",490050014023,{},{},3458.0,73.0,"{'<5': 1, '5-10': 2, '11-20': 2, '21-60': 0, '61-120': 5, '121-240': 0, '>240': 2}","[0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,7,6,2,0,1,2,0,0,0]","{""Monday"":0,""Tuesday"":2,""Wednesday"":1,""Thursday"":2,""Friday"":4,""Saturday"":2,""Sunday"":1}","{""android"":13,""ios"":0}",110.1066041012002,7.774043789374722e-07,1.909423727432733e-06,0.00028107652308340944,0.0005592059275828324,7,64.22885239236679,7,64.22885239236679,,,POINT (-111.85714 41.634079999999976),32270.307631019274
1360,Old Chicago Pizza and Taproom,Old Chicago Pizza and Taproom,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,41.757611,-111.81423,1400 North 795 East,Logan,UT,84341,"{'Mon': [['11:00', '22:00']], 'Tue': [['11:00', '22:00']], 'Wed': [['11:00', '22:00']], 'Thu': [['11:00', '22:00']], 'Fri': [['11:00', '22:00']], 'Sat': [['11:00', '22:00']], 'Sun': [['11:00', '22:00']]}","Drinks,Pizza,Lunch,Casual Dining,Bar or Pub,Dinner",763,512,"[0,6,18,14,5,12,20,27,46,25,31,27,25,34,57,32,24,31,21,23,19,45,51,33,24,24,25,40,24,0]",490050004012,"{""490050004011"":23,""490050005021"":18,""490050004021"":16,""490050006006"":16,""490050007022"":15,""490050007012"":15,""490050014011"":15,""490050004032"":14,""490050006004"":14,""490050007011"":13,""490050006002"":11,""490050004034"":11,""490050006005"":10,""490050012022"":10,""490050001011"":10,""490050006001"":9,""490050003004"":9,""490050008001"":7,""490050009001"":7,""490050007023"":7,""490111263061"":7,""490039602001"":6,""490050013002"":6,""490050005022"":5,""490050004022"":5,""420410125011"":5,""490050002011"":5,""490050012012"":5,""490050010011"":5,""490050002024"":5,""490050013001"":5,""490050006003"":4,""490050014022"":4,""490339501002"":4,""490050014023"":4,""490050008004"":4,""490050013003"":4,""490050001013"":4,""160419701004"":4,""490050003003"":4,""490050005014"":4,""490039603001"":4,""490490101053"":4,""490490002051"":4,""080770014022"":4,""490339501001"":4,""490050004033"":4,""490050003002"":4,""530199701001"":4,""490050002022"":4,""490050014021"":4,""490111254013"":4,""490351106004"":4,""490050008002"":4,""490050014012"":4,""490050010024"":4,""490111270031"":4,""490490101043"":4,""490050010022"":4,""160299601002"":4,""490050015001"":4,""040138154001"":4,""490039603005"":4,""490572105092"":4,""490050004031"":4,""490050003001"":4,""490039604002"":4,""490050001021"":4,""490050007013"":4,""490050011022"":4,""490050002012"":4,""181570102041"":4,""191499702004"":4}","{""490050007022"":25,""490050004011"":25,""490050005021"":20,""490050003003"":18,""490050006004"":18,""490050006001"":15,""490050006006"":14,""490050007012"":13,""490050004021"":12,""490050011011"":10,""490050005022"":10,""490050012022"":10,""490050014011"":9,""490050004034"":9,""490050010011"":9,""490050006002"":9,""490050004032"":8,""490050004022"":8,""490050007011"":8,""490050005013"":7,""490050005014"":7,""490050007023"":7,""490050002011"":7,""490050001011"":6,""490050008003"":6,""490050014021"":6,""490050006005"":6,""490039604002"":6,""490339501001"":6,""490050013001"":5,""490039603005"":5,""490050004012"":5,""490050007013"":5,""490050008001"":5,""490050002012"":5,""490050013003"":5,""490050001012"":4,""080350140103"":4,""040134226393"":4,""490050014023"":4,""490050011022"":4,""040134221044"":4,""490050001021"":4,""490050009003"":4,""490039605004"":4,""490050002021"":4,""490050008004"":4,""490050010023"":4,""160419702003"":4,""490111254031"":4,""040134225102"":4,""490111254033"":4,""490050005012"":4,""560239784002"":4,""490050003001"":4,""490039606021"":4,""490039602001"":4,""490050002024"":4,""490050010024"":4,""490111263061"":4,""490050002022"":4,""490039604003"":4,""490039603004"":4,""490050008002"":4,""490050013002"":4,""490490101053"":4,""490050014012"":4,""181570017002"":4,""490351145003"":4,""160319505004"":4,""490050012012"":4,""160199704031"":4,""490050005011"":4,""490050010022"":4,""160299601002"":4,""490050003004"":4,""490050015001"":4}",4859.0,38.0,"{'<5': 38, '5-10': 216, '11-20': 49, '21-60': 227, '61-120': 155, '121-240': 41, '>240': 37}","[2,0,0,0,0,0,0,3,16,22,38,73,135,122,109,134,145,166,163,158,110,67,15,1]","{""Monday"":100,""Tuesday"":77,""Wednesday"":85,""Thursday"":113,""Friday"":153,""Saturday"":135,""Sunday"":100}","{""android"":212,""ios"":302}",7000.944910767979,4.942996176077428e-05,0.0001086249942717288,0.00042395860652640657,0.0006187541713194871,233,2137.9032296316373,460,4220.7531572126745,4620.0,7.0,POINT (-111.81423 41.75761100000002),1145.069866828089
1361,HuHot Mongolian Grill,HuHot Mongolian Grill,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,41.719872,-111.834861,660 S Main St,Logan,UT,84321,"{'Mon': [], 'Tue': [], 'Wed': [], 'Thu': [], 'Fri': [['11:00', '22:00']], 'Sat': [['11:00', '22:00']], 'Sun': []}","Counter Service,Buffet,Asian Food,Lunch,Dessert,Dinner",333,267,"[16,12,0,10,10,7,18,17,16,2,6,13,4,7,25,19,0,9,2,18,14,10,23,6,14,6,14,14,8,13]",490050011022,"{""490050012022"":12,""490050013001"":9,""490050010022"":9,""490039603005"":6,""490050002023"":5,""490572104032"":5,""490351135142"":4,""490050003003"":4,""490351139062"":4,""490050012021"":4,""490039602002"":4,""490050002024"":4,""490050010011"":4,""490050011013"":4,""490050006003"":4,""490050013003"":4,""490039608023"":4,""490050001012"":4,""490050005022"":4,""490039605004"":4,""490490014021"":4,""160419702003"":4,""490039607013"":4,""490050007012"":4,""490050011012"":4,""490050001013"":4,""490572105052"":4,""490050004022"":4,""490050013002"":4,""490050011011"":4,""160050014002"":4,""490490005061"":4,""490532701002"":4,""160050019002"":4,""490050009003"":4,""490339501002"":4,""490050014022"":4,""160659501003"":4,""490039603002"":4,""490050004034"":4,""490050009001"":4,""490050012011"":4,""490050012013"":4,""160419702001"":4,""160079501001"":4,""160079501004"":4}","{""490050012022"":10,""490050002023"":7,""490050014011"":6,""490050014021"":6,""490050004011"":5,""490039604002"":5,""560379706023"":5,""490050011011"":5,""490039603005"":5,""490039605004"":5,""490139406001"":4,""490050007013"":4,""490572006001"":4,""490050012013"":4,""490050004034"":4,""490572104032"":4,""490050014022"":4,""490050005021"":4,""490050010022"":4,""490050013001"":4,""490039602003"":4,""560239781001"":4,""490572011001"":4,""160050008001"":4,""490050011022"":4,""160419702003"":4,""490351139062"":4,""490050007011"":4,""490050005022"":4,""490039608023"":4,""490039607012"":4,""490050003003"":4,""260172862003"":4,""133130004003"":4,""490050009003"":4,""060591101094"":4,""490050011012"":4,""490050005014"":4,""490050001012"":4,""490050009002"":4,""490050014012"":4,""490050011013"":4,""490050001013"":4,""490039607013"":4,""490572103041"":4,""490050004012"":4,""490039604001"":4,""160079501001"":4,""420410120001"":4,""490050004031"":4,""490050012021"":4,""490351134063"":4,""490050006004"":4,""490050001011"":4,""490050002022"":4,""490351145003"":4,""490039603004"":4}",19309.0,46.0,"{'<5': 6, '5-10': 32, '11-20': 25, '21-60': 172, '61-120': 68, '121-240': 19, '>240': 11}","[0,0,0,0,6,0,0,2,4,8,12,40,48,58,42,40,55,58,94,97,43,16,4,4]","{""Monday"":39,""Tuesday"":31,""Wednesday"":43,""Thursday"":53,""Friday"":76,""Saturday"":83,""Sunday"":8}","{""android"":154,""ios"":114}",3055.4582638083057,2.157297151551485e-05,5.664623724717108e-05,0.00018503042722581048,0.00027004605379998587,98,899.203933493135,270,2477.398592277005,1320.0,2.0,POINT (-111.834861 41.719872),695.8672209748468
1362,MURDOCK CHEVROLET BUICK GMC,"Chevrolet,GMC (General Motors Company),Cadillac,Buick",Automobile Dealers,New Car Dealers,441110.0,41.768379,-111.83574,1955 N Main St,Logan,UT,84341,"{'Mon': [['9:00', '19:00']], 'Tue': [['9:00', '19:00']], 'Wed': [['9:00', '19:00']], 'Thu': [['9:00', '19:00']], 'Fri': [['9:00', '19:00']], 'Sat': [['9:00', '19:00']], 'Sun': []}",,308,134,"[15,2,1,9,13,15,15,17,3,3,11,9,24,10,14,4,4,12,15,11,17,8,6,1,11,10,19,11,12,6]",490050005021,"{""490050003004"":7,""490532708011"":6,""490050003001"":6,""490050002024"":6,""490050014011"":5,""490050007013"":5,""490490002062"":4,""490050014012"":4,""490050004011"":4,""160079501003"":4,""490050012022"":4,""490050014022"":4,""160419702005"":4,""490059801001"":4,""160419702003"":4,""490050013001"":4,""560079681002"":4,""490050013002"":4,""160679705001"":4,""490050001012"":4,""490039602001"":4,""490050001022"":4,""490050001011"":4,""490050002022"":4,""160419701002"":4,""080350139091"":4,""490050012013"":4,""490050002011"":4,""360470360021"":4,""490050010012"":4,""490039608013"":4}","{""490050014011"":6,""490050003004"":6,""490050003001"":5,""490050012022"":5,""490050014012"":4,""490059801001"":4,""490050004032"":4,""490050002022"":4,""490050005021"":4,""300290002031"":4,""490050001012"":4,""490050004011"":4,""300290007004"":4,""490050013001"":4,""490039601002"":4,""490050003003"":4,""490050012021"":4,""160419702003"":4,""160079501004"":4,""160079502001"":4,""121010301011"":4,""160419701002"":4,""490050006005"":4,""490111262021"":4,""160419702001"":4,""490050013002"":4}",16666.0,39.5,"{'<5': 12, '5-10': 72, '11-20': 29, '21-60': 65, '61-120': 35, '121-240': 30, '>240': 65}","[0,0,0,0,0,0,0,41,60,69,79,76,95,85,81,103,95,74,23,18,5,1,1,1]","{""Monday"":43,""Tuesday"":47,""Wednesday"":69,""Thursday"":53,""Friday"":66,""Saturday"":21,""Sunday"":9}","{""android"":72,""ios"":67}",2826.0695052641386,1.995337905939512e-05,2.8429197719554025e-05,0.0030196078431372,0.006136558347114,130,1192.8215444296688,195,1789.2323166445033,3600.0,6.0,POINT (-111.83574 41.768379),4320.467212802316
